id,owner_id,name,breed,petType,imageUrl,dob,gender,sex,created,updated,status,timezone
309,NULL,GoGo,Pomeranian,Dog,NULL,2011-05-15 00:00:00,1,Neutered Male,2014-05-15 17:43:51,NULL,5,NULL
310,NULL,Cooper,Golden Retriever,Dog,NULL,2005-10-28 00:00:00,1,Neutered Male,2014-05-15 21:33:50,NULL,5,NULL
311,NULL,Toady,Boston Terrier,Dog,NULL,2014-05-16 00:00:00,1,Neutered Male,2014-05-16 12:55:51,NULL,3,NULL
312,NULL,Sam,Cocker-Poo,Dog,NULL,2002-11-10 00:00:00,1,Neutered Male,2014-05-16 13:31:38,2015-01-27 17:12:11,3,NULL
313,NULL,Random Dogs Front Office,Mix,Dog,NULL,2014-05-16 00:00:00,1,Intact Male,2014-05-16 13:58:49,2015-01-27 15:39:05,3,NULL
314,NULL,Bella,Flat-Coated Retriever,Dog,NULL,2003-11-01 00:00:00,0,Spayed Female,2014-05-16 13:59:14,NULL,3,NULL
315,NULL,BoBo,Bichon Frise,Dog,NULL,2009-02-14 00:00:00,1,Neutered Male,2014-05-16 14:00:24,NULL,3,NULL
316,NULL,SATO SIMONS,Chihuahua Mixed,Dog,NULL,2006-08-01 00:00:00,1,Neutered Male,2014-05-16 20:14:37,NULL,3,NULL
317,NULL,Cooper,Golden Retriever,Dog,NULL,2014-05-18 00:00:00,1,Intact Male,2014-05-18 20:41:25,NULL,5,NULL
318,NULL,Cooper,Golden Retriever,Dog,NULL,2005-05-18 00:00:00,1,Neutered Male,2014-05-18 20:41:39,NULL,3,NULL
319,NULL,Heaven,Siamese Mix,Cat,NULL,2008-03-16 00:00:00,0,Spayed Female,2014-05-19 01:18:15,NULL,3,NULL
320,NULL,Lily,Mix Breed,Dog,NULL,2010-05-11 00:00:00,0,Intact Female,2014-05-19 13:14:25,NULL,3,NULL
321,NULL,Cutter,Jagdterrier,Dog,NULL,2012-05-18 00:00:00,1,Neutered Male,2014-05-19 14:08:33,2014-10-03 14:09:33,3,NULL
322,NULL,Cutter Judge,mix,Dog,NULL,2011-05-28 00:00:00,1,Neutered Male,2014-05-19 14:11:40,NULL,3,NULL
326,NULL,Pixel,Basset Hound,Dog,NULL,2000-07-27 00:00:00,0,Spayed Female,2014-05-20 15:50:16,NULL,3,NULL
327,NULL,Sandy,Labrador Retriever,Dog,NULL,2003-05-11 00:00:00,0,Spayed Female,2014-05-20 16:17:14,NULL,3,NULL
328,NULL,Coco,Shih Tzu,Dog,NULL,2006-07-28 00:00:00,0,Spayed Female,2014-05-20 19:13:25,2015-01-26 17:12:39,3,NULL
329,NULL,Roy Bear,Pembroke Welsh Corgi,Dog,NULL,2013-12-18 00:00:00,1,Intact Male,2014-05-21 11:47:26,NULL,3,NULL
330,NULL,Alfie,Labrador Retriever Mixed,Dog,NULL,2013-11-01 00:00:00,1,Intact Male,2014-05-21 12:11:09,NULL,3,NULL
331,NULL,Reese Cup,Papillon,Dog,NULL,2013-05-16 00:00:00,1,Intact Male,2014-05-21 12:12:23,NULL,3,NULL
332,NULL,Lilly Copare-Stohs,Beagle,Dog,NULL,2012-11-21 00:00:00,0,Intact Female,2014-05-21 17:09:24,NULL,3,NULL
333,NULL,Lucky,Saluki,Dog,NULL,2013-02-17 00:00:00,0,Intact Female,2014-05-22 12:59:04,NULL,3,NULL
334,NULL,Charlie,West Highland White Terrier,Dog,NULL,2010-07-30 00:00:00,1,Neutered Male,2014-05-22 13:04:51,2015-01-26 17:09:56,3,NULL
335,NULL,Ella,Labrador Retriever Mixed,Dog,NULL,2012-01-26 00:00:00,0,Spayed Female,2014-05-22 13:41:46,NULL,3,NULL
336,NULL,Lilly,domestic short hair,Cat,NULL,2004-04-04 00:00:00,0,Spayed Female,2014-05-22 14:51:02,2015-01-27 15:41:37,3,NULL
337,NULL,Duncan,Labrador Retriever,Dog,NULL,2010-09-14 00:00:00,1,Intact Male,2014-05-22 16:18:29,2015-01-26 17:26:21,3,NULL
338,NULL,RCA,Dalmatian,Dog,NULL,2001-09-09 00:00:00,1,Neutered Male,2014-05-22 17:49:58,2015-01-27 15:39:28,3,NULL
339,NULL,Ponzi,Saluki,Dog,NULL,2013-02-17 00:00:00,1,Intact Male,2014-05-22 23:25:58,NULL,3,NULL
340,60,Newton Nugent,Pointer Mixed,Dog,NULL,2004-03-27 00:00:00,1,Neutered Male,2014-05-27 16:11:09,2014-10-03 16:56:13,3,NULL
343,62,Brugge,Poodle,Dog,//s3.amazonaws.com/petpace.images.pet/b32adbefb7d8c5f66bea77b88b9127c5.jpg,2004-06-30 00:00:00,0,Spayed Female,2014-06-01 04:32:29,NULL,3,NULL
344,NULL,Lucky Sanchez,Lhasa Apso,Dog,NULL,2014-01-09 00:00:00,1,Intact Male,2014-06-03 13:18:21,NULL,3,NULL
345,63,Bear McDonald,Labrador Retriever,Dog,NULL,2006-06-07 00:00:00,1,Neutered Male,2014-06-03 15:21:55,2014-10-03 14:04:30,3,NULL
346,NULL,Tolaon,Pomeranian,Dog,NULL,2002-01-31 00:00:00,1,Neutered Male,2014-06-06 13:53:57,NULL,3,NULL
347,NULL,Kobe Wisniewski,Labrador Retriever,Dog,NULL,2001-09-17 00:00:00,1,Neutered Male,2014-06-07 12:31:03,NULL,3,NULL
348,NULL,COOPER MAURCA,PUGGLE,Dog,NULL,2006-06-07 00:00:00,1,Neutered Male,2014-06-07 15:11:26,NULL,3,NULL
349,NULL,TEGO ASHWORTH,Greyhound,Dog,NULL,2003-10-03 00:00:00,1,Neutered Male,2014-06-07 15:53:39,NULL,3,NULL
350,65,Madelynn,Vizsla,Dog,NULL,1997-06-09 00:00:00,0,Spayed Female,2014-06-07 23:11:48,NULL,3,NULL
351,66,Oliver Dusil,Miniature Pinscher,Dog,NULL,1998-11-09 00:00:00,1,Neutered Male,2014-06-09 15:35:34,2014-10-03 13:39:41,3,NULL
352,NULL,Ruby Rains,Australian Cattle Dog,Dog,NULL,2000-06-05 00:00:00,0,Spayed Female,2014-06-09 17:05:41,2014-10-03 16:43:00,3,NULL
353,NULL,Zoe,American Pit Bull Terrier,Dog,NULL,2013-08-01 00:00:00,0,Intact Female,2014-06-11 12:09:53,NULL,3,NULL
354,NULL,Linus,Mixed Breed,Dog,NULL,2014-01-11 00:00:00,1,Intact Male,2014-06-11 12:19:28,NULL,3,NULL
355,NULL,Leila,Mixed Breed,Dog,NULL,2014-01-11 00:00:00,0,Intact Female,2014-06-11 12:22:24,NULL,3,NULL
356,NULL,BALOO POWLETTE,American Pit Bull Terrier,Dog,NULL,2006-06-11 00:00:00,1,Neutered Male,2014-06-11 21:59:18,NULL,3,NULL
358,67,Fred Lynn,Cockapoo,Dog,NULL,2003-12-02 00:00:00,1,Neutered Male,2014-06-12 20:07:23,2014-10-03 13:39:23,3,NULL
359,NULL,Ben,mixed,Dog,NULL,2012-11-22 00:00:00,1,Neutered Male,2014-06-13 17:14:16,NULL,3,NULL
360,NULL,Ari,Mixed,Dog,NULL,2010-05-04 00:00:00,0,Spayed Female,2014-06-13 17:14:49,NULL,3,NULL
361,NULL,Carl,Mixed,Dog,NULL,2014-01-04 00:00:00,1,Neutered Male,2014-06-13 17:15:23,NULL,3,NULL
362,NULL,Buckshot,Mixed,Dog,NULL,2002-08-03 00:00:00,0,Spayed Female,2014-06-13 17:22:42,NULL,3,NULL
366,NULL,Lucky Washam,Shih Tzu Mixed,Dog,NULL,2005-10-16 00:00:00,1,Intact Male,2014-06-18 13:56:26,NULL,3,NULL
367,NULL,Gracie Tsagaris,Lhasa Apso,Dog,NULL,2004-04-18 00:00:00,0,Spayed Female,2014-06-18 13:57:18,NULL,3,NULL
368,NULL,AnnaBelle Nation,Bloodhound,Dog,NULL,2004-03-31 00:00:00,0,Spayed Female,2014-06-19 17:08:35,2014-10-03 15:10:33,3,NULL
369,NULL,Sadie,Dachshund,Dog,NULL,2010-06-21 00:00:00,0,Spayed Female,2014-06-21 15:19:05,NULL,3,NULL
370,NULL,Lori,Australian Shepherd,Dog,NULL,2002-06-21 00:00:00,0,Spayed Female,2014-06-21 15:36:57,NULL,3,NULL
375,NULL,Gritty,Labrador Retriever,Dog,//s3.amazonaws.com/petpace.images.pet/4f8b1b8c76df1f46d159cb3a4bcc1981.jpg,2005-05-23 00:00:00,1,Neutered Male,2014-06-22 17:48:59,NULL,3,NULL
376,NULL,Balthazar Bartlett,German Shepherd Dog,Dog,NULL,2005-12-22 00:00:00,1,Neutered Male,2014-06-24 15:02:12,2014-10-03 15:10:46,3,NULL
377,NULL,Sophie Bender,Chihuahua,Dog,NULL,2007-03-17 00:00:00,0,Spayed Female,2014-06-24 15:41:43,2014-10-03 17:00:52,3,NULL
378,NULL,Buster - New Horizon,American Pit Bull Terrier,Dog,NULL,2014-06-25 00:00:00,1,Intact Male,2014-06-25 13:02:37,NULL,3,NULL
379,NULL,Annie,Poodle Mixed,Dog,NULL,2003-06-25 00:00:00,0,Spayed Female,2014-06-25 13:04:30,NULL,3,NULL
380,68,Jo,mixed,Dog,NULL,2003-06-26 00:00:00,1,Intact Male,2014-06-26 07:40:09,2014-06-29 11:31:07,3,NULL
381,NULL,Cash Grimes,Boxer,Dog,NULL,2002-06-14 00:00:00,1,Neutered Male,2014-06-26 15:40:56,2014-10-03 15:13:41,3,NULL
382,599,Preston,Pomeranian,Dog,//s3.amazonaws.com/petpace.images.pet/ed9c686e0687eb2b8d6be863ce2bbb4f.jpg,2002-09-06 00:00:00,1,Neutered Male,2014-06-27 16:48:58,2016-04-13 15:00:12,3,America/Los_Angeles
386,NULL,Iligal,DSH,Cat,NULL,2012-06-30 00:00:00,0,Spayed Female,2014-06-30 12:19:18,NULL,3,NULL
388,NULL,Khloe Blue Bixler,American Mastiff,Dog,NULL,2011-06-30 00:00:00,1,Neutered Male,2014-07-01 15:10:10,2014-10-03 16:52:41,3,NULL
389,NULL,Brandy Becker,mix,Dog,NULL,2002-07-01 00:00:00,0,Spayed Female,2014-07-01 15:15:50,2014-10-03 15:11:59,3,NULL
390,71,Chicho Garcia,Labrador Retriever Mixed,Dog,//s3.amazonaws.com/petpace.images.pet/ffca18d25849303add470f2ad6f4a6d9.jpg,2007-03-31 00:00:00,1,Neutered Male,2014-07-01 19:09:05,2014-10-03 14:07:31,3,NULL
391,NULL,rocket,dsh,Cat,NULL,2011-05-15 00:00:00,1,Neutered Male,2014-07-02 20:32:38,NULL,3,NULL
395,NULL,Casey Klein,Labrador Retriever,Dog,NULL,2004-06-12 00:00:00,1,Spayed Female,2014-07-07 15:05:32,2014-10-03 15:13:28,3,NULL
400,NULL,Jade,Border Terrier,Dog,NULL,2000-07-08 00:00:00,0,Spayed Female,2014-07-08 13:32:53,NULL,3,NULL
401,NULL,Abby,Beagle Mixed,Dog,//s3.amazonaws.com/petpace.images.pet/c04b5aaaebcb2052dc054c9b976960e5.jpg,2009-07-08 00:00:00,0,Spayed Female,2014-07-08 14:06:05,NULL,3,NULL
402,NULL,Gemini Desrosiers,mix,Dog,NULL,2003-06-19 00:00:00,0,Spayed Female,2014-07-08 14:50:54,2014-10-03 15:09:50,3,NULL
405,NULL,Jake,Rhodesian Ridgeback,Dog,NULL,2012-10-28 00:00:00,1,Intact Male,2014-07-09 11:21:45,NULL,3,NULL
407,NULL,Moca,Mix,Dog,NULL,2011-05-15 00:00:00,0,Spayed Female,2014-07-10 11:35:07,NULL,3,NULL
408,NULL,Oreo,Greyhound,Dog,NULL,2014-07-11 00:00:00,0,Spayed Female,2014-07-11 11:44:46,NULL,3,NULL
409,NULL,Fannie Flag,Jack Russell Terrier,Dog,NULL,2002-06-03 00:00:00,0,Spayed Female,2014-07-14 15:40:35,NULL,3,NULL
412,424,VD-1,Matlab*,Dog,NULL,2014-07-15 00:00:00,1,Intact Male,2014-07-16 12:29:10,2016-04-13 15:00:12,3,America/New_York
413,NULL,Louie Almeida,Cairn Terrier,Dog,NULL,2003-07-13 00:00:00,1,Neutered Male,2014-07-17 14:40:55,2014-10-03 14:01:39,3,NULL
414,NULL,poopsie,American Mastiff,Dog,NULL,2009-07-16 00:00:00,0,Spayed Female,2014-07-17 16:54:33,2014-10-03 13:57:20,3,NULL
415,NULL,Jake Dupra,Shih Tzu,Dog,NULL,2002-07-14 00:00:00,1,Intact Male,2014-07-17 19:10:09,2014-10-03 13:59:28,3,NULL
421,NULL,YT,Mix,Dog,//s3.amazonaws.com/petpace.images.pet/18cdfb89bcddaface5a63821fe0aaa3b.jpg,2001-08-15 00:00:00,1,Neutered Male,2014-07-21 16:25:02,2014-08-06 18:10:17,3,NULL
425,73,Della Owens,Boykin Spaniel,Dog,//s3.amazonaws.com/petpace.images.pet/3075c33fed0ad586e9e7af94c3987609.jpg,2007-11-12 00:00:00,0,Spayed Female,2014-07-22 14:25:14,2014-10-03 14:10:09,3,NULL
426,NULL,Kiki Blankenship,Poodle,Dog,NULL,2001-05-02 00:00:00,1,Neutered Male,2014-07-22 16:53:19,2014-10-03 16:41:38,3,NULL
427,NULL,GABBY Benafield,Pug,Dog,NULL,2012-01-29 00:00:00,0,Spayed Female,2014-07-23 11:44:18,NULL,3,NULL
428,NULL,Danger Campbell,Doberman Pinscher,Dog,NULL,2006-05-01 00:00:00,1,Neutered Male,2014-07-23 12:02:13,NULL,3,NULL
429,NULL,Maysie,Boxer Mixed,Dog,NULL,2014-01-01 00:00:00,0,Spayed Female,2014-07-23 19:07:09,NULL,3,NULL
430,NULL,VD-2,Office,Dog,//s3.amazonaws.com/petpace.images.pet/d7b2cc3556ad13f837d4c0ed964b59ea,2014-07-27 00:00:00,1,Intact Male,2014-07-27 08:46:54,2015-05-18 15:14:55,5,NULL
431,NULL,Foster Funk,Australian Cattle Dog,Dog,NULL,2001-12-04 00:00:00,1,Neutered Male,2014-07-28 15:23:06,2014-10-03 16:39:26,3,NULL
432,74,Tia Graves,Terrier mix,Dog,NULL,2002-07-07 00:00:00,0,Spayed Female,2014-07-28 16:10:31,2014-12-29 20:47:48,3,NULL
435,NULL,flufy,poodle,Dog,NULL,2010-07-28 00:00:00,0,Spayed Female,2014-07-28 17:39:20,NULL,5,NULL
436,NULL,smith fluffy,poodle,Dog,NULL,2010-07-28 00:00:00,1,Neutered Male,2014-07-28 18:25:45,NULL,5,NULL
437,NULL,Lola Ackerman,American Mastiff,Dog,NULL,2013-03-12 00:00:00,0,Intact Female,2014-07-28 20:24:17,NULL,3,NULL
438,NULL,Riley Raidy,Shih Tzu,Dog,NULL,2009-03-11 00:00:00,1,Neutered Male,2014-07-28 22:00:55,2015-01-27 15:40:28,3,NULL
439,NULL,Teddy Getto,Cavalier King Charles Spaniel,Dog,NULL,2011-07-12 00:00:00,1,Neutered Male,2014-07-29 13:32:10,2015-01-27 17:18:45,3,NULL
440,NULL,Varro sears,Australian Cattle Dog,Dog,NULL,2013-12-03 00:00:00,1,Neutered Male,2014-07-29 13:34:45,NULL,3,NULL
441,NULL,Hans Wojtas,Bichon Frise Mixed,Dog,NULL,2010-03-31 00:00:00,1,Neutered Male,2014-07-29 13:48:07,2015-01-27 20:50:57,3,NULL
442,NULL,Paolo Marshall,Anatolian Shepherd Dog,Dog,NULL,2007-01-01 00:00:00,1,Neutered Male,2014-07-29 13:48:46,2015-01-27 15:39:16,3,NULL
443,NULL,Charlie Rossini,Labrador Retriever,Dog,NULL,2008-07-08 00:00:00,1,Neutered Male,2014-07-29 14:14:59,2015-01-26 17:10:49,3,NULL
444,NULL,Barry Ferstenberg,Lhasa Apso,Dog,NULL,2013-06-24 00:00:00,1,Neutered Male,2014-07-29 14:27:15,2015-01-26 16:54:05,3,NULL
445,NULL,Bella Marrow,Cockerpoo,Dog,NULL,2008-03-23 00:00:00,0,Spayed Female,2014-07-29 15:07:36,2015-01-26 16:57:19,3,NULL
446,NULL,Linus Zetlan,Golden Retriever,Dog,NULL,2003-03-03 00:00:00,1,Neutered Male,2014-07-29 18:08:36,NULL,3,NULL
447,NULL,Barnum Mamis,Chihuahua,Dog,NULL,1996-11-01 00:00:00,1,Neutered Male,2014-07-29 18:20:39,2016-11-06 11:48:29,3,NULL
449,NULL,Angus,Old English Bulldog,Dog,NULL,2012-05-20 00:00:00,1,Intact Male,2014-07-29 18:48:10,2015-01-26 16:50:10,3,NULL
450,NULL,Cody McNaughton,Goldendoodle,Dog,NULL,2013-01-31 00:00:00,1,Neutered Male,2014-07-29 19:07:50,2015-01-26 17:13:44,3,NULL
451,NULL,Jessie Williams,Labrador Retriever Mixed,Dog,NULL,2007-01-01 00:00:00,0,Spayed Female,2014-07-29 20:36:45,2015-01-26 17:37:24,3,NULL
452,NULL,Nikki Bowden,Miniature Schnauzer,Dog,NULL,2006-03-12 00:00:00,0,Spayed Female,2014-07-29 20:53:10,2015-01-27 15:41:21,3,NULL
453,NULL,Boo Marino,terrier x,Dog,NULL,2014-04-02 00:00:00,0,Spayed Female,2014-07-29 21:30:55,NULL,5,NULL
454,NULL,Maddie Bradford,Airedale Terrier,Dog,NULL,2005-08-07 00:00:00,1,Intact Male,2014-07-29 22:16:13,2015-01-27 17:18:27,3,NULL
455,NULL,Desiree Smith,Elo*,Dog,NULL,1984-07-21 00:00:00,0,Intact Female,2014-07-29 22:22:04,2015-01-26 17:17:13,3,NULL
456,NULL,Kiera Foley,Labrador Retriever,Dog,NULL,2014-05-02 00:00:00,0,Intact Female,2014-07-30 12:29:29,2015-01-26 17:39:10,3,NULL
457,NULL,Reilly Lynch,Beagle,Dog,NULL,2004-05-19 00:00:00,1,Neutered Male,2014-07-30 12:35:02,2015-01-27 15:39:58,3,NULL
458,NULL,Sheba Rescue,Bluetick Coonhound,Dog,NULL,2013-03-31 00:00:00,0,Intact Female,2014-07-30 15:50:23,2015-01-27 17:15:19,3,NULL
460,NULL,Lulu Rusch,Bichon Poo,Dog,NULL,2010-07-11 00:00:00,0,Spayed Female,2014-07-30 18:14:20,2015-01-27 17:19:07,3,NULL
461,NULL,Daisy Miles,Shih Tzu Mixed,Dog,NULL,2006-05-29 00:00:00,0,Spayed Female,2014-07-30 19:00:34,2015-01-26 17:16:01,3,NULL
462,NULL,Bella Ahern,Hound Mix*,Dog,NULL,2011-05-15 00:00:00,0,Spayed Female,2014-07-30 19:13:42,2015-01-26 16:55:56,3,NULL
465,NULL,Bruin Krance,Jack Russell Terrier,Dog,NULL,2011-03-21 00:00:00,1,Intact Male,2014-07-30 20:15:57,2015-01-26 17:07:34,3,NULL
467,NULL,Pius Arleque,Akita Inu,Dog,NULL,2005-07-20 00:00:00,1,Neutered Male,2014-07-30 20:51:53,2015-01-27 15:33:59,3,NULL
468,NULL,Nate,Old English Bulldog,Dog,NULL,2013-06-18 00:00:00,1,Neutered Male,2014-07-31 12:59:53,2015-01-27 17:10:37,3,NULL
469,NULL,buddy washburn,Labrador Retriever,Dog,NULL,2012-10-06 00:00:00,1,Neutered Male,2014-07-31 13:36:39,2015-01-26 17:09:05,3,NULL
470,NULL,Chopper Murphy,Labrador Retriever,Dog,NULL,2006-10-05 00:00:00,1,Neutered Male,2014-07-31 13:48:07,2015-01-26 17:11:51,3,NULL
471,NULL,Eddie Delaney,Golden Retriever,Dog,NULL,2014-05-20 00:00:00,1,Intact Male,2014-07-31 14:06:17,2015-01-27 20:52:30,3,NULL
473,NULL,Louie goode,Papillon,Dog,NULL,2010-01-01 00:00:00,1,Neutered Male,2014-07-31 14:46:49,NULL,3,NULL
474,NULL,Lacey Hurley,English Mastiff,Dog,NULL,2013-08-19 00:00:00,0,Intact Female,2014-07-31 17:52:23,2015-01-26 17:45:51,3,NULL
475,NULL,Dood Bonaccorsi,Shih Tzu,Dog,NULL,2007-12-07 00:00:00,1,Neutered Male,2014-07-31 18:13:01,2015-01-26 17:18:41,3,NULL
478,NULL,Poochie Zitoli,Papillon,Dog,NULL,2003-01-09 00:00:00,1,Neutered Male,2014-07-31 19:17:08,2015-01-27 15:34:31,3,NULL
480,NULL,Ozark,German Shepherd Dog Mixed,Dog,NULL,2004-05-20 00:00:00,1,Neutered Male,2014-07-31 22:07:25,2015-01-27 15:39:44,3,NULL
481,NULL,Lulu Cronin,Shih Tzu,Dog,NULL,2011-07-30 00:00:00,0,Spayed Female,2014-07-31 22:15:30,2015-01-27 17:21:58,3,NULL
482,NULL,Charlie LIBR,Bulldog,Dog,NULL,2009-04-19 00:00:00,1,Neutered Male,2014-08-01 12:28:07,2015-01-26 17:10:22,3,NULL
483,NULL,Joey Montiero,Yorkshire Terrier,Dog,NULL,2007-08-26 00:00:00,1,Neutered Male,2014-08-01 13:18:11,2015-01-26 17:38:29,3,NULL
484,NULL,Avril Matranga,Miniature Pinscher,Dog,NULL,2010-01-24 00:00:00,0,Spayed Female,2014-08-01 13:50:03,2015-01-26 16:52:34,3,NULL
485,NULL,Howie Perry,Maltese,Dog,NULL,2005-06-05 00:00:00,1,Neutered Male,2014-08-01 14:29:45,2015-01-27 20:54:20,3,NULL
486,NULL,Saffron Zeigler+McRoy,Golden Retriever,Dog,NULL,2005-10-15 00:00:00,0,Spayed Female,2014-08-04 12:38:03,2015-01-27 17:11:43,3,NULL
488,NULL,Bear McDonald,Labrador Retriever Mixed,Dog,NULL,2006-06-07 00:00:00,1,Neutered Male,2014-08-04 15:18:35,2014-10-03 14:05:18,3,NULL
489,NULL,Mitso Perez,Yorkshire Terrier,Dog,NULL,2003-08-02 00:00:00,1,Neutered Male,2014-08-04 17:11:06,2014-10-03 13:57:02,3,NULL
490,96,Juliet Anderson,Cavalier King Charles Spaniel,Dog,NULL,2005-09-06 00:00:00,0,Spayed Female,2014-08-04 17:46:41,2017-01-16 14:43:50,3,NULL
491,NULL,Gracie Horvath,Shih Tzu,Dog,NULL,2013-11-28 00:00:00,0,Intact Female,2014-08-04 18:13:28,2014-10-03 13:58:51,3,NULL
492,NULL,Wallace Harris,West Highland White Terrier,Dog,NULL,2003-07-30 00:00:00,1,Neutered Male,2014-08-04 19:04:07,2014-10-03 17:06:32,3,NULL
493,NULL,Buddy Copeland,Golden Retriever Mixed,Dog,NULL,2006-07-29 00:00:00,1,Neutered Male,2014-08-04 19:40:41,2014-10-03 16:39:49,3,NULL
494,NULL,Nanook Chongris,Alaskan Klee Kai,Dog,NULL,2005-12-11 00:00:00,1,Neutered Male,2014-08-05 12:33:46,2015-01-27 17:11:13,3,NULL
495,NULL,Harley Barrett,Golden Retriever Mixed,Dog,NULL,2004-07-05 00:00:00,0,Spayed Female,2014-08-05 14:04:26,2014-10-03 16:41:11,3,NULL
496,NULL,Zoe Arcaro,American Cocker Spaniel,Dog,NULL,2008-03-03 00:00:00,0,Intact Female,2014-08-05 14:34:50,2014-10-03 16:45:32,3,NULL
497,96,Buster Harlow,mix,Dog,NULL,2003-10-25 00:00:00,1,Intact Male,2014-08-05 14:53:13,2016-06-02 06:25:05,3,NULL
498,NULL,Sparkles Weller,Greyhound,Dog,NULL,2005-08-03 00:00:00,1,Spayed Female,2014-08-05 15:42:43,2014-10-03 14:01:17,3,NULL
499,NULL,Ginger Anderson,Chihuahua Mixed,Dog,NULL,2000-09-28 00:00:00,0,Spayed Female,2014-08-05 16:02:44,2014-10-03 16:47:50,3,NULL
500,NULL,Lucy Raschke,Border Collie,Dog,NULL,2007-08-05 00:00:00,0,Spayed Female,2014-08-05 16:32:00,NULL,3,NULL
501,NULL,Lucy Raschke,Border Collie,Dog,NULL,2007-08-04 00:00:00,0,Spayed Female,2014-08-05 16:33:07,2014-10-03 16:43:18,3,NULL
503,NULL,Buddy Talbot,Yorkshire Terrier,Dog,NULL,2008-02-04 00:00:00,1,Neutered Male,2014-08-05 17:12:45,2014-10-03 14:00:42,3,NULL
504,NULL,Biscuit Crumpton,Bichon Frise,Dog,NULL,2006-08-02 00:00:00,0,Spayed Female,2014-08-05 18:12:43,2014-10-03 15:11:19,3,NULL
505,NULL,Liam Sadowski,Sadowski*,Dog,NULL,2006-06-02 00:00:00,1,Neutered Male,2014-08-05 18:39:14,2015-01-26 17:46:36,3,NULL
507,NULL,Gus Telschow,Shih Tzu Mixed,Dog,NULL,2013-11-14 00:00:00,1,Neutered Male,2014-08-05 20:49:12,2014-10-03 13:59:09,3,NULL
508,NULL,Maggie Smutzer,Pointer Mixed,Dog,NULL,2008-10-14 00:00:00,0,Spayed Female,2014-08-06 12:02:27,2015-01-27 17:17:33,3,NULL
509,NULL,Laurel Howard,Whippet,Dog,NULL,2002-10-08 00:00:00,0,Spayed Female,2014-08-06 14:25:10,NULL,3,NULL
510,NULL,Muffie Wood,Shih Tzu,Dog,NULL,2005-01-27 00:00:00,0,Spayed Female,2014-08-06 14:26:44,2014-10-03 13:38:52,3,NULL
511,NULL,Lucy Zetlan,Chihuahua,Dog,NULL,1997-09-01 00:00:00,0,Spayed Female,2014-08-06 14:47:15,NULL,3,NULL
512,NULL,Sammy Metropolis,Australian Silky Terrier,Dog,NULL,2002-01-20 00:00:00,1,Neutered Male,2014-08-06 15:06:08,2014-10-03 13:59:41,3,NULL
513,NULL,Stud Dye,Old English Bulldog,Dog,NULL,2006-06-24 00:00:00,1,Intact Male,2014-08-06 16:12:10,2014-10-03 13:59:59,3,NULL
514,NULL,Daisy Small,Miniature Schnauzer,Dog,NULL,2000-03-31 00:00:00,0,Spayed Female,2014-08-06 17:10:57,2014-10-03 14:00:59,3,NULL
515,NULL,Bella Benson,Rat Terrier,Dog,NULL,2004-08-04 00:00:00,0,Spayed Female,2014-08-06 18:10:00,2014-10-03 14:00:25,3,NULL
516,96,Chi Chi Cimock,Poodle Mixed,Dog,NULL,2004-03-20 00:00:00,1,Neutered Male,2014-08-06 19:36:45,2014-12-11 17:06:54,3,NULL
517,NULL,Oskar Osmars,Border Collie,Dog,NULL,2014-01-24 00:00:00,1,Intact Male,2014-08-07 13:15:27,2015-01-27 15:40:41,3,NULL
518,NULL,Tobey Langlais,Yorkshire Terrier,Dog,NULL,2005-04-15 00:00:00,1,Neutered Male,2014-08-07 13:16:20,NULL,3,NULL
519,NULL,Rocky Smith,Labrador Retriever,Dog,NULL,2004-08-06 00:00:00,1,Neutered Male,2014-08-07 14:28:17,2014-10-03 13:57:50,3,NULL
520,NULL,Maybel Morgan,Golden Retriever,Dog,NULL,2013-05-26 00:00:00,0,Spayed Female,2014-08-08 14:06:56,2015-01-27 17:15:05,3,NULL
521,NULL,Leo Heslin,Labrador Retriever Mixed,Dog,NULL,2009-05-08 00:00:00,1,Neutered Male,2014-08-08 15:07:00,2015-01-26 17:46:15,3,NULL
522,NULL,Annie Dog Rescue,Hound X*,Dog,NULL,2012-08-07 00:00:00,0,Intact Female,2014-08-08 15:09:01,2015-01-26 16:50:49,3,NULL
523,NULL,Brady Allder,Dachshund Mixed,Dog,NULL,2010-09-05 00:00:00,1,Intact Male,2014-08-08 15:11:19,2015-01-26 17:05:24,3,NULL
524,NULL,Buddy Petkiewich,Beagle,Dog,NULL,2009-11-28 00:00:00,1,Neutered Male,2014-08-11 12:15:10,2015-01-26 17:08:39,3,NULL
525,NULL,LuLu Defina,German Shepherd Dog,Dog,NULL,2014-05-22 00:00:00,0,Intact Female,2014-08-11 12:39:45,2015-01-27 17:20:24,3,NULL
526,NULL,Mikka Heikkinen,Goldendoodle,Dog,NULL,2014-02-19 00:00:00,0,Intact Female,2014-08-12 12:21:17,2015-01-27 17:13:35,3,NULL
527,NULL,Rosie Winters,Boxer,Dog,NULL,2013-10-18 00:00:00,0,Spayed Female,2014-08-12 15:17:05,2015-01-27 17:10:19,3,NULL
528,NULL,Rosie,Boxer,Dog,NULL,2013-10-18 00:00:00,0,Spayed Female,2014-08-12 16:31:57,2015-01-27 17:10:02,3,NULL
529,NULL,Dolce Lantych,Boxer,Dog,NULL,2009-05-26 00:00:00,0,Spayed Female,2014-08-12 17:50:09,2015-01-26 17:17:37,3,NULL
